dimension_id,dimension_name,option_a_id,option_a_display,option_b_id,option_b_display,choice,confidence,reasoning,high_pole_description_a,high_pole_description_b,swap_consistent
1,Action vs. Character-Driven,9,Sudden Death (1995),26,Othello (1995),B,clear,"Option A, 'Sudden Death', is heavily focused on action sequences and high-stakes scenarios, aligning closely with the low pole of the dimension. In contrast, Option B, 'Othello', centers around complex character relationships and psychological depth, placing it closer to the high pole.",low pole - action-focused,high pole - character-driven,True
1,Action vs. Character-Driven,36,Dead Man Walking (1995),6,Heat (1995),A,clear,"Option A, 'Dead Man Walking', focuses heavily on character development and the exploration of complex moral and ethical issues, placing it closer to the high pole. In contrast, Option B, 'Heat', while having significant character development, is more action-oriented with its focus on the heist and the confrontation between the thief and the detective, positioning it closer to the low pole.",highly character-driven,moderately action-focused,True
1,Action vs. Character-Driven,41,Richard III (1995),32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),A,clear,"Option A, 'Richard III', focuses heavily on the psychological and manipulative journey of its titular character, making it more character-driven. Option B, 'Twelve Monkeys', while having some character development, is more action-oriented due to its elements of time travel and thriller aspects.",highly character-driven,moderately action-focused,False
1,Action vs. Character-Driven,5,Father of the Bride Part II (1995),35,Carrington (1995),B,clear,"Option A, 'Father of the Bride Part II', focuses more on situational comedy and family dynamics rather than deep character development. Option B, 'Carrington', is deeply rooted in exploring the characters' emotional and psychological landscapes, making it more character-driven.",moderately character-driven,highly character-driven,True
1,Action vs. Character-Driven,44,Mortal Kombat (1995),37,Across the Sea of Time (1995),B,clear,"Mortal Kombat (1995) is heavily focused on action sequences and combat, aligning it closer to the low pole of the Action vs. Character-Driven dimension. In contrast, Across the Sea of Time (1995), while a documentary, explores the personal journey and cultural experiences of its subject, placing it closer to the high pole.",low on character-driven,higher on character-driven,True
1,Action vs. Character-Driven,1,Toy Story (1995),48,Pocahontas (1995),A,marginal,"Toy Story focuses heavily on the character development of Woody and Buzz, exploring themes of jealousy, friendship, and loyalty, placing it closer to the high pole. Pocahontas also emphasizes character development and relationships but includes more dramatic and historical elements, making its position slightly less towards the high pole compared to Toy Story.",strong character-driven focus,moderate character-driven focus,False
1,Action vs. Character-Driven,13,Balto (1995),45,To Die For (1995),A,marginal,"Balto focuses more on character development and emotional journeys, aligning it closer to the high pole. To Die For, while having significant character-driven elements, also contains elements of thriller and drama that add a layer of action and suspense, placing it slightly further towards the low pole.",character-focused,character-driven with suspense,False
1,Action vs. Character-Driven,20,Money Train (1995),37,Across the Sea of Time (1995),B,marginal,"Option A, Money Train, focuses heavily on action and heist elements, with less emphasis on deep character development. Option B, Across the Sea of Time, leans more towards character-driven storytelling, exploring the personal journey and cultural experiences of its protagonist, though it is also a documentary.",action-oriented,character-focused,True
1,Action vs. Character-Driven,21,Get Shorty (1995),29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",B,marginal,"Option A, 'Get Shorty', leans towards the action side with its mix of comedy and crime, featuring a protagonist navigating the film industry through various conflicts. Option B, 'The City of Lost Children', focuses more on character-driven elements, exploring themes of innocence and loss within a surreal narrative.",moderately action-oriented,more character-focused,True
1,Action vs. Character-Driven,16,Casino (1995),32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),A,marginal,"Casino focuses heavily on the character development of its main figures, particularly Sam 'Ace' Rothstein, making it more character-driven. Twelve Monkeys, while having some character depth, is more focused on its sci-fi elements and the thriller aspects of time travel, placing it slightly more towards the action end.",character-focused,sci-fi thriller,False
1,Action vs. Character-Driven,8,Tom and Huck (1995),40,"Cry, the Beloved Country (1995)",B,clear,"Option A, 'Tom and Huck', while having some character development, focuses more on the adventures and action sequences of the protagonists. Option B, 'Cry, the Beloved Country', heavily emphasizes the internal struggles and growth of its characters, particularly the protagonist Stephen Kumalo, making it more character-driven.",moderately character-driven with significant action elements,strongly character-driven with deep psychological exploration,True
