dimension_id,dimension_name,option_a_id,option_a_display,option_b_id,option_b_display,choice,confidence,reasoning,high_pole_description_a,high_pole_description_b,swap_consistent
4,Comedy Level,19,Ace Ventura: When Nature Calls (1995),43,Restoration (1995),A,clear,"Option A, 'Ace Ventura: When Nature Calls', is a pure comedy film with a strong focus on humor through its plot and performances, especially from Jim Carrey. In contrast, Option B, 'Restoration', is a drama with little to no comedic elements, focusing instead on historical and emotional themes.",High Comedy,Little Comedy,True
4,Comedy Level,2,Jumanji (1995),45,To Die For (1995),A,clear,"Option A, 'Jumanji', incorporates significant comedic elements through its adventurous and chaotic plot, especially with Robin Williams' character providing much of the humor. Option B, 'To Die For', is primarily a dark comedy with less emphasis on traditional humor compared to 'Jumanji'.",Moderate Comedy,Dark Comedy,True
4,Comedy Level,20,Money Train (1995),26,Othello (1995),A,clear,"Money Train incorporates comedy as one of its genres, blending humor with action and drama, suggesting a notable presence of comedic elements. In contrast, Othello is a dramatic adaptation of Shakespeare's tragedy, focusing on themes of betrayal and jealousy without comedic relief.",moderately towards the high pole,near the low pole,True
4,Comedy Level,21,Get Shorty (1995),25,Leaving Las Vegas (1995),A,clear,"Option A, 'Get Shorty', incorporates significant comedic elements throughout its narrative, blending humor with crime and thriller genres. In contrast, Option B, 'Leaving Las Vegas', is a dramatic film focused on themes of addiction and despair, with minimal comedic content.",moderately high comedy,very low comedy,True
4,Comedy Level,22,Copycat (1995),46,How to Make an American Quilt (1995),negligible,marginal,"Option A, 'Copycat', is a crime thriller with a serious tone, likely containing minimal comedic elements. Option B, 'How to Make an American Quilt', is a drama with a focus on romance and personal growth, also not known for its comedy. Both films lean towards the low pole of the Comedy Level dimension.",near the low pole,near the low pole,False
4,Comedy Level,23,Assassins (1995),38,It Takes Two (1995),B,clear,"Option A, 'Assassins', is an action thriller with minimal comedic elements, aligning more closely with a serious tone. Option B, 'It Takes Two', is explicitly marketed as a family comedy, featuring numerous comedic situations and light-hearted moments.",near the low pole,near the high pole,True
4,Comedy Level,24,Powder (1995),32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),B,marginal,"Option A, 'Powder', contains minimal comedic elements, focusing primarily on drama and the protagonist's unique abilities. Option B, 'Twelve Monkeys', also leans towards a serious tone but occasionally incorporates dark humor, making it slightly more comedic than 'Powder'.",near the low pole,slightly above the low pole,True
4,Comedy Level,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),A,marginal,"The City of Lost Children incorporates some whimsical and surreal elements that can be seen as light-hearted, but it primarily focuses on its dark and fantastical narrative. In contrast, Shanghai Triad is a serious crime drama with no comedic elements, making it decidedly less comedic than even The City of Lost Children.",slightly comedic,serious with no comedy,True
4,Comedy Level,3,Grumpier Old Men (1995),49,When Night Is Falling (1995),A,clear,"Option A, 'Grumpier Old Men', is a comedy film with a focus on humorous interactions and situations, placing it closer to the high pole of the Comedy Level dimension. In contrast, Option B, 'When Night Is Falling', is a romantic drama with minimal comedic elements, positioning it closer to the low pole.",High Comedy,Little Comedy,True
4,Comedy Level,31,Dangerous Minds (1995),7,Sabrina (1995),B,clear,"Dangerous Minds (Option A) is primarily a drama with minimal comedic elements, focusing on serious themes such as education and empowerment. In contrast, Sabrina (Option B), being a romantic comedy, incorporates more frequent and intentional humor throughout the film.",near the low pole,closer to the high pole,True
4,Comedy Level,33,Wings of Courage (1995),35,Carrington (1995),negligible,marginal,"Both 'Wings of Courage' and 'Carrington' are primarily focused on dramatic and romantic elements, with little indication of comedic content. Neither film seems to prioritize humor.",near the low pole,near the low pole,True
4,Comedy Level,37,Across the Sea of Time (1995),5,Father of the Bride Part II (1995),B,clear,"Option A, 'Across the Sea of Time', is a documentary that focuses on the immigrant experience and cultural diversity, with little to no comedic content. Option B, 'Father of the Bride Part II', is a comedy centered around the humorous situations arising from a family's unexpected pregnancy and the chaos of planning baby showers. The difference in comedy level between these two films is significant.",near the low pole,near the high pole,True
4,Comedy Level,39,Clueless (1995),50,"Usual Suspects, The (1995)",A,clear,"Clueless (1995) is a teen comedy with a significant amount of comedic elements, making it closer to the high pole of the Comedy Level dimension. In contrast, The Usual Suspects (1995) is a crime thriller with minimal comedic content, placing it closer to the low pole.",near the high pole,near the low pole,True
4,Comedy Level,41,Richard III (1995),48,Pocahontas (1995),negligible,marginal,"Option A, 'Richard III', contains some dark humor but remains largely focused on its dramatic and historical themes, making it lean towards the lower end of the comedy spectrum. Option B, 'Pocahontas', while primarily a children's animated film with some light-hearted moments, does not prioritize comedy over its narrative and musical elements.",slightly above low pole,near low pole,False
4,Comedy Level,42,Dead Presidents (1995),6,Heat (1995),A,clear,"Dead Presidents includes some comedic elements, particularly through the character of Chris Tucker, but it primarily focuses on serious themes such as racial issues and the aftermath of war. Heat, on the other hand, is a tense crime thriller with virtually no comedic elements, focusing instead on the intense conflict between criminals and law enforcement.",slightly above the midpoint,near the low pole,True
5,Historical Accuracy,1,Toy Story (1995),38,It Takes Two (1995),negligible,marginal,"Both 'Toy Story' and 'It Takes Two' are fictional stories without a basis in historical events, thus both fall near the low pole of the Historical Accuracy dimension. Neither movie attempts to depict real historical events or figures.",Loose History,Loose History,True
5,Historical Accuracy,10,GoldenEye (1995),27,Now and Then (1995),negligible,marginal,"Option A, 'GoldenEye', is an action-thriller that takes significant liberties with historical facts and timelines, focusing on fictional espionage and action sequences. Option B, 'Now and Then', while centered around a specific year, 1970, does not claim historical accuracy but rather focuses on personal narratives and coming-of-age themes.",Loose History,Loose History,False
5,Historical Accuracy,11,"American President, The (1995)",7,Sabrina (1995),A,marginal,"The American President (1995) attempts to portray realistic political scenarios and processes, though it is a fictional story, making it lean towards moderate historical accuracy within its genre constraints. In contrast, Sabrina (1995) is a romantic comedy with no particular focus on historical accuracy, focusing instead on character development and romance.",moderately accurate,loosely related to history,True
5,Historical Accuracy,12,Dracula: Dead and Loving It (1995),45,To Die For (1995),B,marginal,"Option A, 'Dracula: Dead and Loving It', is a comedic spoof that parodies classic vampire lore and horror tropes, making it far from historically accurate. Option B, 'To Die For', is a contemporary drama that does not claim to be based on any specific historical event, thus also lacking historical accuracy. However, 'Dracula: Dead and Loving It' is even further from historical accuracy due to its comedic and fantastical elements.",extremely loose history,loose history,False
5,Historical Accuracy,13,Balto (1995),35,Carrington (1995),B,marginal,"Balto (1995) takes some creative liberties with its historical narrative, focusing more on storytelling and character development than strict adherence to historical facts. In contrast, Carrington (1995) attempts to portray real-life figures and their relationships within a specific historical context, aiming for a more accurate depiction of early 20th-century England.",moderately loose history,relatively strict history,True
